time,lat,lon,depth,chla_acs
4/27/2019,32.69797,-158.000384,6,0.044079
4/27/2019,32.700993,-158.000216,6,0.049107
4/27/2019,32.704026,-158.000137,6,0.049814
4/27/2019,32.707065,-158.000067,6,0.045147
4/27/2019,32.710107,-157.999989,6,0.042153
4/27/2019,32.713169,-157.999932,6,0.044958
4/27/2019,32.716236,-157.999856,6,0.043446
4/27/2019,32.71929,-157.999797,6,0.042885
4/27/2019,32.722324,-157.999753,6,0.044065
4/27/2019,32.725377,-157.999684,6,0.041038
4/27/2019,32.728422,-157.999605,6,0.040455
4/27/2019,32.731478,-157.999519,6,0.040807
4/27/2019,32.734533,-157.999471,6,0.04113
4/27/2019,32.737595,-157.999429,6,0.045133
4/27/2019,32.740657,-157.999381,6,0.044501
4/27/2019,32.743718,-157.999357,6,0.044118
4/27/2019,32.746791,-157.999306,6,0.044717
4/27/2019,32.749869,-157.99926,6,0.042681
4/27/2019,32.752945,-157.99922,6,0.043974
4/27/2019,32.756032,-157.999119,6,0.041098
4/27/2019,32.759096,-157.999017,6,0.044456
4/27/2019,32.76217,-157.999013,6,0.039549
4/27/2019,32.765247,-157.998998,6,0.04161
4/27/2019,32.768338,-157.998948,6,0.041244
4/27/2019,32.771447,-157.998882,6,0.041735
4/27/2019,32.774553,-157.998848,6,0.042343
4/27/2019,32.777646,-157.99876,6,0.043387
4/27/2019,32.780755,-157.998787,6,0.046294
4/27/2019,32.783867,-157.998884,6,0.043115
4/27/2019,32.786976,-157.998977,6,0.04408
4/27/2019,32.790066,-157.999093,6,0.042256
4/27/2019,32.793166,-157.999205,6,0.042436
4/27/2019,32.796246,-157.999281,6,0.043927
4/27/2019,32.799348,-157.999352,6,0.042316
4/27/2019,32.802443,-157.999434,6,0.042132
4/27/2019,32.805533,-157.999466,6,0.042084
4/27/2019,32.808627,-157.999512,6,0.046933
4/27/2019,32.811731,-157.999508,6,0.046571
4/27/2019,32.81481,-157.999548,6,0.047147
4/27/2019,32.817906,-157.999643,6,0.047765
4/27/2019,32.820996,-157.999691,6,0.048397
4/27/2019,32.824083,-157.999685,6,0.048994
4/27/2019,32.827166,-157.99972,6,0.048381
4/27/2019,32.83026,-157.999739,6,0.047598
4/27/2019,32.833355,-157.999709,6,0.047337
4/27/2019,32.836456,-157.999767,6,0.046839
4/27/2019,32.839549,-157.999843,6,0.046279
4/27/2019,32.842652,-157.999892,6,0.044407
4/27/2019,32.845743,-157.99987,6,0.039628
4/27/2019,32.848828,-157.999821,6,0.035322
4/27/2019,32.882696,-157.999653,6,0.042665
4/27/2019,32.885793,-157.999618,6,0.045626
4/27/2019,32.888858,-157.999613,6,0.045639
4/27/2019,32.891946,-157.999627,6,0.046076
4/27/2019,32.895016,-157.999624,6,0.042319
4/27/2019,32.898083,-157.999584,6,0.046548
4/27/2019,32.901174,-157.999626,6,0.04613
4/27/2019,32.904261,-157.999656,6,0.047257
4/27/2019,32.907356,-157.999657,6,0.046041
4/27/2019,32.910427,-157.999633,6,0.045369
4/27/2019,32.913502,-157.999619,6,0.050327
4/27/2019,32.916554,-157.999581,6,0.051796
4/27/2019,32.919622,-157.99957,6,0.049365
4/27/2019,32.922684,-157.999634,6,0.045399
4/27/2019,32.925753,-157.999623,6,0.046054
4/27/2019,32.92883,-157.999607,6,0.04406
4/27/2019,32.931904,-157.999627,6,0.043815
4/27/2019,32.934976,-157.999617,6,0.043474
4/27/2019,32.938055,-157.999613,6,0.044342
4/27/2019,32.941119,-157.999617,6,0.044266
4/27/2019,32.944165,-157.999526,6,0.044184
4/27/2019,32.947226,-157.999438,6,0.045281
4/27/2019,32.950284,-157.999397,6,0.048625
4/27/2019,32.953354,-157.999331,6,0.048221
4/27/2019,32.956418,-157.999265,6,0.048987
4/27/2019,32.959488,-157.99921,6,0.047862
4/27/2019,32.962561,-157.999179,6,0.047896
4/27/2019,32.965642,-157.999144,6,0.047981
4/27/2019,32.968742,-157.999081,6,0.049091
4/27/2019,32.971835,-157.998989,6,0.05237
4/27/2019,32.974953,-157.998943,6,0.044698
4/27/2019,32.978069,-157.998933,6,0.050354
4/27/2019,32.981195,-157.999,6,0.050622
4/27/2019,32.984306,-157.999057,6,0.047102
4/27/2019,32.987428,-157.999097,6,0.048346
4/27/2019,32.990552,-157.999211,6,0.050939
4/27/2019,32.993668,-157.999283,6,0.049877
4/27/2019,32.996779,-157.999338,6,0.045448
4/27/2019,32.999887,-157.999396,6,0.047728
4/27/2019,33.002995,-157.999439,6,0.046799
4/27/2019,33.006106,-157.999434,6,0.048377
4/27/2019,33.009192,-157.999469,6,0.052318
4/27/2019,33.012303,-157.999488,6,0.050576
4/27/2019,33.015416,-157.999525,6,0.052114
4/27/2019,33.01853,-157.999585,6,0.050625
4/27/2019,33.021636,-157.999603,6,0.05036
4/27/2019,33.024745,-157.999616,6,0.050162
4/27/2019,33.027846,-157.999636,6,0.050326
4/27/2019,33.030962,-157.999658,6,0.05137
4/27/2019,33.034081,-157.999694,6,0.051296
4/26/2019,33.068446,-158.000525,6,0.058572
4/26/2019,33.071594,-158.000541,6,0.056771
4/26/2019,33.074733,-158.000474,6,0.05691
4/26/2019,33.077868,-158.000365,6,0.057447
4/26/2019,33.080994,-158.000271,6,0.058407
4/26/2019,33.084126,-158.000213,6,0.057529
4/26/2019,33.087237,-158.000177,6,0.054109
4/26/2019,33.090345,-158.000146,6,0.057539
4/26/2019,33.09344,-158.0001,6,0.057739
4/26/2019,33.096514,-158.000009,6,0.057399
4/26/2019,33.099601,-157.999981,6,0.056366
4/26/2019,33.102654,-157.999904,6,0.055683
4/26/2019,33.105731,-157.999897,6,0.06025
4/26/2019,33.108804,-157.999843,6,0.05996
4/26/2019,33.111886,-157.999766,6,0.060154
4/26/2019,33.115006,-157.999769,6,0.055584
4/26/2019,33.118124,-157.999765,6,0.059865
4/26/2019,33.121242,-157.999713,6,0.058536
4/26/2019,33.124357,-157.999723,6,0.058147
4/26/2019,33.12747,-157.999714,6,0.058749
4/26/2019,33.130563,-157.999647,6,0.057998
4/26/2019,33.133655,-157.999577,6,0.058512
4/26/2019,33.136736,-157.999537,6,0.054376
4/26/2019,33.139792,-157.99955,6,0.05746
4/26/2019,33.142854,-157.999518,6,0.062184
4/26/2019,33.14592,-157.999492,6,0.058606
4/26/2019,33.148989,-157.99947,6,0.059015
4/26/2019,33.152065,-157.999434,6,0.058647
4/26/2019,33.155146,-157.999431,6,0.057422
4/26/2019,33.158236,-157.999384,6,0.057323
4/26/2019,33.161303,-157.99938,6,0.057082
4/26/2019,33.164357,-157.99929,6,0.05694
4/26/2019,33.167414,-157.999258,6,0.056265
4/26/2019,33.170467,-157.999212,6,0.057609
4/26/2019,33.173538,-157.999241,6,0.057508
4/26/2019,33.176613,-157.999274,6,0.057454
4/26/2019,33.179684,-157.999241,6,0.061442
4/26/2019,33.182744,-157.999195,6,0.057244
4/26/2019,33.185789,-157.999228,6,0.061876
4/26/2019,33.188837,-157.999154,6,0.060849
4/26/2019,33.191877,-157.999088,6,0.060193
4/26/2019,33.194938,-157.999012,6,0.063703
4/26/2019,33.197995,-157.998954,6,0.064468
4/26/2019,33.201055,-157.998949,6,0.064241
4/26/2019,33.20414,-157.998912,6,0.063276
4/26/2019,33.207231,-157.99891,6,0.067147
4/26/2019,33.210332,-157.998888,6,0.068969
4/26/2019,33.213436,-157.998917,6,0.066523
4/26/2019,33.216532,-157.998905,6,0.06561
4/26/2019,33.219622,-157.998925,6,0.072398
4/26/2019,33.253546,-157.998859,6,0.060932
4/26/2019,33.256626,-157.998881,6,0.059229
4/26/2019,33.25969,-157.998892,6,0.058305
4/26/2019,33.262749,-157.998893,6,0.057061
4/26/2019,33.265799,-157.998913,6,0.059181
4/26/2019,33.268858,-157.998938,6,0.060954
4/26/2019,33.271927,-157.998986,6,0.061748
4/26/2019,33.274982,-157.998988,6,0.060054
4/26/2019,33.278036,-157.998975,6,0.055545
4/26/2019,33.281104,-157.998966,6,0.056741
4/26/2019,33.284182,-157.998985,6,0.056883
4/26/2019,33.287242,-157.998994,6,0.052304
4/26/2019,33.290313,-157.998951,6,0.05606
4/26/2019,33.293387,-157.998954,6,0.052793
4/26/2019,33.29647,-157.998928,6,0.053245
4/26/2019,33.299528,-157.998957,6,0.054972
4/26/2019,33.302583,-157.998943,6,0.059088
4/26/2019,33.305643,-157.999004,6,0.055503
4/26/2019,33.308713,-157.999023,6,0.05542
4/26/2019,33.311783,-157.999065,6,0.05606
4/26/2019,33.31484,-157.999062,6,0.055309
4/26/2019,33.317894,-157.999105,6,0.057884
4/26/2019,33.320951,-157.99917,6,0.057614
4/26/2019,33.324005,-157.999201,6,0.052458
4/26/2019,33.327062,-157.999307,6,0.050124
4/26/2019,33.330142,-157.999356,6,0.051568
4/26/2019,33.333223,-157.999347,6,0.049679
4/26/2019,33.336325,-157.999355,6,0.050419
4/26/2019,33.339423,-157.999369,6,0.052609
4/26/2019,33.342514,-157.999402,6,0.052193
4/26/2019,33.345611,-157.999461,6,0.055147
4/26/2019,33.348704,-157.999508,6,0.050884
4/26/2019,33.351782,-157.999576,6,0.053814
4/26/2019,33.354871,-157.99962,6,0.054499
4/26/2019,33.357949,-157.999701,6,0.054902
4/26/2019,33.361023,-157.999748,6,0.055757
4/26/2019,33.364094,-157.999763,6,0.055968
4/26/2019,33.367193,-157.999836,6,0.052768
4/26/2019,33.370287,-157.999869,6,0.057388
4/26/2019,33.373371,-157.999889,6,0.055427
4/26/2019,33.376444,-157.999902,6,0.049619
4/26/2019,33.379527,-157.999918,6,0.053217
4/26/2019,33.382602,-157.999962,6,0.04833
4/26/2019,33.385671,-157.999992,6,0.054737
4/26/2019,33.388751,-158.000092,6,0.051805
4/26/2019,33.391823,-158.00012,6,0.051355
4/26/2019,33.394907,-158.000121,6,0.049761
4/26/2019,33.397988,-158.000118,6,0.050259
4/26/2019,33.40106,-158.000119,6,0.054259
4/26/2019,33.404133,-158.000158,6,0.052346
4/26/2019,33.440446,-157.999734,6,0.057183
4/26/2019,33.441007,-157.999725,6,0.054683
4/26/2019,33.444065,-157.999643,6,0.054933
4/26/2019,33.447121,-157.999625,6,0.058489
4/26/2019,33.450173,-157.99957,6,0.05827
4/26/2019,33.453221,-157.999563,6,0.057369
4/26/2019,33.456272,-157.999517,6,0.058602
4/26/2019,33.459314,-157.999472,6,0.058508
4/26/2019,33.462348,-157.9995,6,0.058183
4/26/2019,33.465386,-157.999501,6,0.059268
4/26/2019,33.468418,-157.999509,6,0.063035
4/26/2019,33.471446,-157.999489,6,0.059238
4/26/2019,33.474483,-157.999478,6,0.055585
4/26/2019,33.477525,-157.999455,6,0.057777
4/26/2019,33.480544,-157.999415,6,0.055656
4/26/2019,33.483581,-157.99938,6,0.058761
4/26/2019,33.486621,-157.999385,6,0.060176
4/26/2019,33.489649,-157.999334,6,0.060689
4/26/2019,33.492683,-157.999318,6,0.060483
4/26/2019,33.495705,-157.999269,6,0.058786
4/26/2019,33.49874,-157.999202,6,0.058214
4/26/2019,33.501776,-157.999153,6,0.059469
4/26/2019,33.504821,-157.999124,6,0.058665
4/26/2019,33.507878,-157.999129,6,0.05896
4/26/2019,33.510937,-157.999043,6,0.058984
4/26/2019,33.514004,-157.998943,6,0.059277
4/26/2019,33.517077,-157.99892,6,0.059678
4/26/2019,33.520155,-157.998905,6,0.061809
4/26/2019,33.523231,-157.998879,6,0.05672
4/26/2019,33.526296,-157.99884,6,0.056513
4/26/2019,33.529366,-157.998757,6,0.060018
4/26/2019,33.532427,-157.998736,6,0.061617
4/26/2019,33.535481,-157.998673,6,0.057006
4/26/2019,33.538533,-157.998669,6,0.061246
4/26/2019,33.541596,-157.998696,6,0.057361
4/26/2019,33.54464,-157.99864,6,0.056033
4/26/2019,33.54767,-157.998643,6,0.057047
4/26/2019,33.550699,-157.998646,6,0.059379
4/26/2019,33.553733,-157.998648,6,0.061329
4/26/2019,33.556761,-157.998607,6,0.05944
4/26/2019,33.559796,-157.998582,6,0.06066
4/26/2019,33.562837,-157.998621,6,0.056318
4/26/2019,33.565882,-157.998615,6,0.061236
4/26/2019,33.568911,-157.998707,6,0.056396
4/26/2019,33.57194,-157.998798,6,0.057035
4/26/2019,33.574957,-157.998904,6,0.057016
4/26/2019,33.577977,-157.998972,6,0.056054
4/26/2019,33.580999,-157.999096,6,0.057049
4/26/2019,33.584012,-157.999206,6,0.060025
4/26/2019,33.587019,-157.999289,6,0.062068
4/26/2019,33.620117,-158.000395,6,0.067144
4/26/2019,33.623114,-158.00054,6,0.06686
4/26/2019,33.626114,-158.000619,6,0.066181
4/26/2019,33.629111,-158.000666,6,0.067245
4/26/2019,33.632095,-158.000728,6,0.067685
4/26/2019,33.635084,-158.000802,6,0.064731
4/26/2019,33.638062,-158.000855,6,0.067687
4/26/2019,33.641036,-158.000857,6,0.067447
4/26/2019,33.644008,-158.000782,6,0.064482
4/26/2019,33.646976,-158.000702,6,0.06399
4/26/2019,33.649945,-158.000602,6,0.064172
4/26/2019,33.652938,-158.000496,6,0.066372
4/26/2019,33.655936,-158.000451,6,0.064997
4/26/2019,33.658941,-158.00036,6,0.067467
4/26/2019,33.661947,-158.000326,6,0.067429
4/26/2019,33.664943,-158.0002,6,0.068332
4/26/2019,33.667968,-158.000132,6,0.069065
4/26/2019,33.670988,-158.000036,6,0.069027
4/26/2019,33.673997,-157.99998,6,0.066853
4/26/2019,33.67701,-157.999885,6,0.066365
4/26/2019,33.680023,-157.999731,6,0.06804
4/26/2019,33.683018,-157.999595,6,0.066747
4/26/2019,33.685995,-157.999471,6,0.066286
4/26/2019,33.688949,-157.999371,6,0.069442
4/26/2019,33.691912,-157.999243,6,0.068894
4/26/2019,33.694894,-157.999087,6,0.068767
4/26/2019,33.697871,-157.999036,6,0.065686
4/26/2019,33.700842,-157.998991,6,0.06511
4/26/2019,33.703808,-157.998937,6,0.065671
4/26/2019,33.706775,-157.99891,6,0.065776
4/26/2019,33.709733,-157.998822,6,0.067291
4/26/2019,33.712687,-157.998753,6,0.061734
4/26/2019,33.715665,-157.998698,6,0.066846
4/26/2019,33.718646,-157.998641,6,0.063331
4/26/2019,33.721624,-157.998682,6,0.063626
4/26/2019,33.724609,-157.998765,6,0.063893
4/26/2019,33.727616,-157.998835,6,0.06825
4/26/2019,33.730632,-157.998919,6,0.069351
4/26/2019,33.733638,-157.999013,6,0.067972
4/26/2019,33.736669,-157.998917,6,0.069558
4/26/2019,33.739689,-157.998872,6,0.070219
4/26/2019,33.742697,-157.99875,6,0.072746
4/26/2019,33.745684,-157.998738,6,0.06776
4/26/2019,33.74865,-157.998829,6,0.065486
4/26/2019,33.751629,-157.998963,6,0.067729
4/26/2019,33.754607,-157.999056,6,0.069898
4/26/2019,33.757611,-157.999149,6,0.069882
4/26/2019,33.760633,-157.999235,6,0.072419
4/26/2019,33.763669,-157.999395,6,0.06889
4/26/2019,33.766704,-157.999503,6,0.076286
4/26/2019,33.800096,-158.000204,6,0.065952
4/26/2019,33.803134,-158.000256,6,0.065626
4/26/2019,33.806153,-158.000227,6,0.064053
4/26/2019,33.809151,-158.000111,6,0.05887
4/26/2019,33.81218,-157.999986,6,0.05683
4/26/2019,33.815215,-157.999932,6,0.05973
4/26/2019,33.818241,-157.999859,6,0.057956
4/26/2019,33.821278,-157.999855,6,0.060171
4/26/2019,33.824346,-157.999825,6,0.059554
4/26/2019,33.827417,-157.999737,6,0.060926
4/26/2019,33.830498,-157.999708,6,0.061108
4/26/2019,33.833594,-157.999739,6,0.06159
4/26/2019,33.83668,-157.99982,6,0.060932
4/26/2019,33.839778,-157.999959,6,0.065039
4/26/2019,33.842865,-158.000044,6,0.066554
4/26/2019,33.845954,-158.000132,6,0.066235
4/26/2019,33.849035,-158.000222,6,0.064984
4/26/2019,33.852101,-158.000085,6,0.064573
4/26/2019,33.855148,-157.999933,6,0.061577
4/26/2019,33.858233,-157.999803,6,0.063205
4/26/2019,33.861314,-157.999719,6,0.065373
4/26/2019,33.864396,-157.999601,6,0.066983
4/26/2019,33.867481,-157.999443,6,0.068146
4/26/2019,33.870554,-157.999293,6,0.067663
4/26/2019,33.873625,-157.999159,6,0.071515
4/26/2019,33.876715,-157.999012,6,0.072899
4/26/2019,33.879786,-157.998937,6,0.072393
4/26/2019,33.882842,-157.998868,6,0.072042
4/26/2019,33.885905,-157.998736,6,0.075877
4/26/2019,33.888978,-157.998671,6,0.074731
4/26/2019,33.892057,-157.998587,6,0.079405
4/26/2019,33.895167,-157.998483,6,0.074816
4/26/2019,33.898265,-157.998458,6,0.076762
4/26/2019,33.901361,-157.998396,6,0.076082
4/26/2019,33.904467,-157.998316,6,0.07136
4/26/2019,33.907557,-157.998219,6,0.075705
4/26/2019,33.910646,-157.998146,6,0.076712
4/26/2019,33.913721,-157.998125,6,0.079187
4/26/2019,33.916778,-157.998098,6,0.074626
4/26/2019,33.919835,-157.998131,6,0.079595
4/26/2019,33.922904,-157.998162,6,0.083666
4/26/2019,33.925967,-157.998153,6,0.083042
4/26/2019,33.929052,-157.998102,6,0.083007
4/26/2019,33.93213,-157.998064,6,0.086448
4/26/2019,33.935201,-157.99802,6,0.08491
4/26/2019,33.938274,-157.998093,6,0.084886
4/26/2019,33.941342,-157.998208,6,0.086736
4/26/2019,33.944426,-157.998336,6,0.086898
4/26/2019,33.947487,-157.998421,6,0.083533
4/26/2019,33.950579,-157.99847,6,0.083458
4/26/2019,33.984362,-157.999201,6,0.118499
4/26/2019,33.987444,-157.999202,6,0.119052
4/26/2019,33.990524,-157.999255,6,0.113822
4/26/2019,33.993592,-157.999294,6,0.11045
4/26/2019,33.996655,-157.999256,6,0.107971
4/26/2019,33.999733,-157.999244,6,0.108941
4/26/2019,34.002818,-157.999232,6,0.106204
4/26/2019,34.005904,-157.999297,6,0.104463
4/26/2019,34.008974,-157.999355,6,0.103513
4/26/2019,34.012037,-157.999443,6,0.103285
4/26/2019,34.015131,-157.999513,6,0.099399
4/26/2019,34.018212,-157.999556,6,0.099429
4/26/2019,34.021299,-157.999599,6,0.101939
4/26/2019,34.024398,-157.999601,6,0.093164
4/26/2019,34.027519,-157.999576,6,0.093997
4/26/2019,34.03064,-157.999602,6,0.09287
4/26/2019,34.033759,-157.999628,6,0.091552
4/26/2019,34.036866,-157.999632,6,0.090481
4/26/2019,34.03996,-157.999659,6,0.091379
4/26/2019,34.04306,-157.999658,6,0.091083
4/26/2019,34.046176,-157.99969,6,0.087219
4/26/2019,34.049292,-157.99975,6,0.087932
4/26/2019,34.052384,-157.999835,6,0.087053
4/26/2019,34.055447,-157.999915,6,0.082525
4/26/2019,34.058483,-157.999958,6,0.084298
4/26/2019,34.061582,-158.000009,6,0.08329
4/26/2019,34.064675,-158.000065,6,0.082654
4/26/2019,34.067783,-158.000094,6,0.087426
4/26/2019,34.070909,-158.000171,6,0.086213
4/26/2019,34.074038,-158.000141,6,0.082726
4/26/2019,34.077166,-158.0001,6,0.087141
4/26/2019,34.080275,-157.999981,6,0.091159
4/26/2019,34.083403,-157.999932,6,0.09016
4/26/2019,34.08653,-157.999887,6,0.09144
4/26/2019,34.089674,-157.999899,6,0.094974
4/26/2019,34.092831,-157.999908,6,0.091896
4/26/2019,34.095976,-157.999899,6,0.094494
4/26/2019,34.099087,-157.999888,6,0.096733
4/26/2019,34.102196,-157.99988,6,0.094698
4/26/2019,34.105291,-157.999922,6,0.097525
4/26/2019,34.108393,-157.999965,6,0.10184
4/26/2019,34.111495,-157.999993,6,0.103377
4/26/2019,34.114608,-157.999913,6,0.096666
4/26/2019,34.117757,-157.999811,6,0.099787
4/26/2019,34.120879,-157.999751,6,0.102214
4/26/2019,34.123992,-157.999683,6,0.102012
4/26/2019,34.127094,-157.999577,6,0.102138
4/26/2019,34.130197,-157.999533,6,0.098012
4/26/2019,34.133296,-157.999467,6,0.105776
4/26/2019,34.1364,-157.999396,6,0.09831
4/26/2019,34.170472,-158.000332,6,0.107832
4/26/2019,34.173564,-158.000437,6,0.10721
4/26/2019,34.176629,-158.000458,6,0.101996
4/26/2019,34.17971,-158.000401,6,0.100942
4/26/2019,34.182784,-158.000336,6,0.104549
4/26/2019,34.185843,-158.000241,6,0.09962
4/26/2019,34.188905,-158.000171,6,0.103353
4/26/2019,34.191969,-158.000067,6,0.105775
4/26/2019,34.195029,-157.999989,6,0.110565
4/26/2019,34.19811,-157.99987,6,0.109612
4/26/2019,34.201186,-157.99981,6,0.105208
4/26/2019,34.204233,-157.999709,6,0.106112
4/26/2019,34.207285,-157.999643,6,0.107199
4/26/2019,34.210361,-157.999561,6,0.108725
4/26/2019,34.213425,-157.999492,6,0.109068
4/26/2019,34.216491,-157.999417,6,0.106459
4/26/2019,34.219571,-157.999384,6,0.105346
4/26/2019,34.222638,-157.99938,6,0.105103
4/26/2019,34.225686,-157.999318,6,0.104441
4/26/2019,34.228722,-157.999343,6,0.101889
4/26/2019,34.231762,-157.999424,6,0.101165
4/26/2019,34.234803,-157.999533,6,0.100771
4/26/2019,34.237848,-157.999593,6,0.10079
4/26/2019,34.240901,-157.999635,6,0.099811
4/26/2019,34.243981,-157.999686,6,0.098733
4/26/2019,34.247052,-157.999721,6,0.103449
4/26/2019,34.250092,-157.999795,6,0.102602
4/26/2019,34.253132,-157.999875,6,0.098842
4/26/2019,34.256177,-157.999935,6,0.098721
4/26/2019,34.259225,-157.999914,6,0.103924
4/26/2019,34.262314,-157.999793,6,0.09967
4/26/2019,34.2654,-157.999721,6,0.100133
4/26/2019,34.268473,-157.999688,6,0.100895
4/26/2019,34.27155,-157.999622,6,0.100794
4/26/2019,34.27461,-157.999559,6,0.104827
4/26/2019,34.27767,-157.99951,6,0.102252
4/26/2019,34.280723,-157.999498,6,0.103953
4/26/2019,34.283793,-157.999463,6,0.101769
4/26/2019,34.286865,-157.99941,6,0.098316
4/26/2019,34.289928,-157.999413,6,0.098247
4/26/2019,34.293008,-157.999482,6,0.094197
4/26/2019,34.296057,-157.999543,6,0.097972
4/26/2019,34.299121,-157.999587,6,0.100619
4/26/2019,34.302164,-157.999619,6,0.100204
4/26/2019,34.305188,-157.999688,6,0.104472
4/26/2019,34.308227,-157.999706,6,0.100264
4/26/2019,34.31127,-157.99974,6,0.100553
4/26/2019,34.314312,-157.99979,6,0.100543
4/26/2019,34.317358,-157.999765,6,0.099227
4/26/2019,34.320408,-157.999755,6,0.106785
4/26/2019,34.353942,-157.999692,6,0.077953
4/26/2019,34.357006,-157.999693,6,0.077465
4/26/2019,34.360062,-157.999713,6,0.081254
4/26/2019,34.363116,-157.999674,6,0.077404
4/26/2019,34.366181,-157.99968,6,0.077372
4/26/2019,34.369259,-157.999712,6,0.078871
4/26/2019,34.372335,-157.999773,6,0.078433
4/26/2019,34.375423,-157.999782,6,0.079171
4/26/2019,34.378508,-157.999796,6,0.079518
4/26/2019,34.381564,-157.999827,6,0.0838
4/26/2019,34.384635,-157.999832,6,0.078531
4/26/2019,34.387709,-157.999844,6,0.079056
4/26/2019,34.390769,-157.999873,6,0.081727
4/26/2019,34.393831,-157.999897,6,0.078496
4/26/2019,34.396904,-157.999886,6,0.081432
4/26/2019,34.399979,-157.99989,6,0.082844
4/26/2019,34.403042,-157.9999,6,0.085053
4/26/2019,34.406109,-157.999864,6,0.084336
4/26/2019,34.409186,-157.999865,6,0.086021
4/26/2019,34.412269,-157.999874,6,0.085324
4/26/2019,34.415368,-157.999895,6,0.086721
4/26/2019,34.418464,-157.999884,6,0.089515
4/26/2019,34.421571,-157.999896,6,0.088919
4/26/2019,34.424678,-157.999923,6,0.090312
4/26/2019,34.427778,-157.999911,6,0.091197
4/26/2019,34.430875,-157.999876,6,0.089259
4/26/2019,34.43399,-157.999872,6,0.089805
4/26/2019,34.4371,-157.99988,6,0.087789
4/26/2019,34.440208,-157.999822,6,0.092776
4/26/2019,34.443303,-157.999838,6,0.09355
4/26/2019,34.446387,-157.999802,6,0.092683
4/26/2019,34.449477,-157.999732,6,0.093075
4/26/2019,34.45256,-157.999762,6,0.095687
4/26/2019,34.455616,-157.999748,6,0.096445
4/26/2019,34.458682,-157.999763,6,0.099398
4/26/2019,34.461725,-157.999795,6,0.095745
4/26/2019,34.464779,-157.999779,6,0.095889
4/26/2019,34.467842,-157.999841,6,0.095993
4/26/2019,34.470898,-157.999861,6,0.100428
4/26/2019,34.473947,-157.999883,6,0.095765
4/26/2019,34.477002,-157.999885,6,0.099822
4/26/2019,34.480061,-157.999961,6,0.099906
4/26/2019,34.483107,-158.00003,6,0.099327
4/26/2019,34.486154,-158.000033,6,0.09855
4/26/2019,34.489201,-158.000078,6,0.097842
4/26/2019,34.492233,-158.000117,6,0.097044
4/26/2019,34.495268,-158.000191,6,0.093539
4/26/2019,34.498281,-158.00023,6,0.096593
4/26/2019,34.501281,-158.000079,6,0.087472
4/26/2019,34.5043,-157.999887,6,0.086666
4/26/2019,34.53719,-157.99948,6,0.105559
4/26/2019,34.540171,-157.999484,6,0.105714
4/26/2019,34.543152,-157.999549,6,0.101989
4/26/2019,34.546111,-157.999582,6,0.101301
4/26/2019,34.549076,-157.999622,6,0.100746
4/26/2019,34.552044,-157.99967,6,0.104953
4/26/2019,34.555002,-157.999734,6,0.100572
4/26/2019,34.557959,-157.999776,6,0.100518
4/26/2019,34.56091,-157.999801,6,0.095609
4/26/2019,34.563855,-157.999864,6,0.100621
4/26/2019,34.566806,-157.999953,6,0.097781
4/26/2019,34.569748,-158.000019,6,0.097153
4/26/2019,34.572686,-158.000049,6,0.100353
4/26/2019,34.575608,-158.00012,6,0.105168
4/26/2019,34.578547,-158.000201,6,0.101904
4/26/2019,34.581499,-158.000251,6,0.097451
4/26/2019,34.584441,-158.000311,6,0.100848
4/26/2019,34.58739,-158.000409,6,0.100924
4/26/2019,34.590328,-158.000436,6,0.100713
4/26/2019,34.593282,-158.000329,6,0.097474
4/26/2019,34.596229,-158.000269,6,0.10237
4/26/2019,34.599182,-158.000192,6,0.102321
4/26/2019,34.602121,-158.000141,6,0.097943
4/26/2019,34.605073,-158.000064,6,0.097432
4/26/2019,34.608031,-158.000007,6,0.096817
4/26/2019,34.610983,-157.999915,6,0.093671
4/26/2019,34.613926,-157.999911,6,0.09588
4/26/2019,34.616847,-157.999863,6,0.097014
4/26/2019,34.619811,-157.999791,6,0.097718
4/26/2019,34.622783,-157.999739,6,0.101081
4/26/2019,34.625752,-157.999719,6,0.100326
4/26/2019,34.628711,-157.999666,6,0.101359
4/26/2019,34.631665,-157.999607,6,0.098554
4/26/2019,34.634606,-157.999583,6,0.100088
4/26/2019,34.637545,-157.999628,6,0.100472
4/26/2019,34.640496,-157.999585,6,0.099974
4/26/2019,34.643451,-157.99952,6,0.099608
4/26/2019,34.646384,-157.999462,6,0.099634
4/26/2019,34.649332,-157.999456,6,0.100117
4/26/2019,34.652268,-157.999418,6,0.10077
4/26/2019,34.655214,-157.999391,6,0.100908
4/26/2019,34.658168,-157.999324,6,0.101996
4/26/2019,34.661114,-157.999245,6,0.105459
4/26/2019,34.664061,-157.999223,6,0.111004
4/26/2019,34.667024,-157.999208,6,0.110848
4/26/2019,34.669984,-157.999211,6,0.109532
4/26/2019,34.672939,-157.999172,6,0.113765
4/26/2019,34.675894,-157.999092,6,0.119013
4/26/2019,34.678838,-157.999088,6,0.118603
4/26/2019,34.681766,-157.999064,6,0.114747
4/26/2019,34.714215,-157.99916,6,0.113311
4/26/2019,34.717196,-157.999201,6,0.111196
4/26/2019,34.720141,-157.999244,6,0.110813
4/26/2019,34.723083,-157.999295,6,0.110384
4/26/2019,34.726025,-157.999392,6,0.11081
4/26/2019,34.729,-157.999467,6,0.115528
4/26/2019,34.73199,-157.999582,6,0.11567
4/26/2019,34.734983,-157.999695,6,0.117178
4/26/2019,34.73796,-157.999784,6,0.116962
