mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,RT,mz,dat_type,MS2,add_annotation,pseudo_ID,adduct_group_ID,nm_theroetical,scaled_area,high_homarine_compound,low_homarine_compound,high_homarine_NH4_compound,low_homarine_NH4_compound,high_both_compound,low_both_compounds,row_id
HILICNeg_366,211202_Smp_OBi1_6,2821325.952938613,Particulate,-1,OBi1_set2,Homarine,11.43,397.98929,nontargeted,NA,NA,NA,NA,NA,5256660.998308775,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527
HILICNeg_366,211202_Smp_OBi1_7,2441554.9197962717,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.43,397.98929,nontargeted,NA,NA,NA,NA,NA,2800883.6834766264,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527
HILICNeg_366,211202_Smp_OBi1_8,3277824.051126426,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.43,397.98929,nontargeted,NA,NA,NA,NA,NA,3760228.298642296,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527
HILICNeg_366,211202_Smp_OBi1_9,3538000.171362856,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.43,397.98929,nontargeted,NA,NA,NA,NA,NA,4058695.08474321,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527
HILICNeg_367,211202_Smp_OBi1_1,2620966,Particulate,-1,OBi1_set2,Glucose + NH4,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,2620966,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_2,5427656,Particulate,-1,OBi1_set2,Glucose + NH4,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,5427656,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_3,5103998,Particulate,-1,OBi1_set2,Glucose + NH4,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,5103998,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_4,0,Particulate,-1,OBi1_set2,Homarine,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_5,0,Particulate,-1,OBi1_set2,Homarine,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_6,0,Particulate,-1,OBi1_set2,Homarine,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_7,2461505,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,2823769.858869861,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_8,2842284,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,3260588.9037593114,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_367,211202_Smp_OBi1_9,3147860,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.627,398.09885,nontargeted,NA,NA,NA,NA,NA,3611137.1652473104,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,528
HILICNeg_368,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_2,28773.223809262872,Particulate,-1,OBi1_set2,Glucose + NH4,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,28773.223809262872,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_3,69712.09758143597,Particulate,-1,OBi1_set2,Glucose + NH4,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,69712.09758143597,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_4,8233038.140475567,Particulate,-1,OBi1_set2,Homarine,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,15339698.855266644,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_5,5667938.763082639,Particulate,-1,OBi1_set2,Homarine,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,10560436.16855612,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_6,659220.9999824321,Particulate,-1,OBi1_set2,Homarine,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,1228252.7356558717,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_7,5674700.049952309,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,6509857.57054429,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_8,1752596.9330230383,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,2010530.3032974608,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_368,211202_Smp_OBi1_9,1424890.0111053796,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.483,398.98691,nontargeted,NA,NA,NA,NA,NA,1634594.0656485006,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,529
HILICNeg_369,211202_Smp_OBi1_1,7511652.2347379085,Particulate,-1,OBi1_set2,Glucose + NH4,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,7511652.2347379085,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_2,15134670.951862324,Particulate,-1,OBi1_set2,Glucose + NH4,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,15134670.951862324,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_3,16512668.627704509,Particulate,-1,OBi1_set2,Glucose + NH4,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,16512668.627704509,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_4,0,Particulate,-1,OBi1_set2,Homarine,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_5,0,Particulate,-1,OBi1_set2,Homarine,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_6,0,Particulate,-1,OBi1_set2,Homarine,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_7,8169113.951125467,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,9371379.602666406,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_8,9889994.844707657,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,11345526.150409523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_369,211202_Smp_OBi1_9,10590443.710654018,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.641,399.09509,nontargeted,NA,NA,NA,NA,NA,12149061.546575248,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,530
HILICNeg_370,211202_Smp_OBi1_1,1185287,Particulate,-1,OBi1_set2,Glucose + NH4,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,1185287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_2,2123790,Particulate,-1,OBi1_set2,Glucose + NH4,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,2123790,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_3,1463925,Particulate,-1,OBi1_set2,Glucose + NH4,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,1463925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_4,0,Particulate,-1,OBi1_set2,Homarine,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_5,967823,Particulate,-1,OBi1_set2,Homarine,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,1803236.3159127997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_6,1209341,Particulate,-1,OBi1_set2,Homarine,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,2253229.784291447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_7,1102321,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,1264551.8959332944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_8,2358675,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,2705806.1518745115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_370,211202_Smp_OBi1_9,2687683,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.633,402.99536,nontargeted,NA,NA,NA,NA,NA,3083234.9499988523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,531
HILICNeg_371,211202_Smp_OBi1_1,3380266.394991717,Particulate,-1,OBi1_set2,Glucose + NH4,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,3380266.394991717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_2,2429906.8288068213,Particulate,-1,OBi1_set2,Glucose + NH4,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,2429906.8288068213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_3,2506756.0282746246,Particulate,-1,OBi1_set2,Glucose + NH4,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,2506756.0282746246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_4,2091078.4083212789,Particulate,-1,OBi1_set2,Homarine,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,3896072.4484808315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_5,847756.1554676781,Particulate,-1,OBi1_set2,Homarine,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,1579529.1975680827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_6,501328.6416126453,Particulate,-1,OBi1_set2,Homarine,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,934069.5692943387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_7,2676825.718492272,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,3070779.7795763714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_8,2148930.2408311022,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,2465192.8161319266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_371,211202_Smp_OBi1_9,2258380.3076796792,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.731,404.03397,nontargeted,NA,NA,NA,NA,NA,2590750.879113031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,532
HILICNeg_372,211202_Smp_OBi1_1,838899,Particulate,-1,OBi1_set2,Glucose + NH4,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,838899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_2,760533,Particulate,-1,OBi1_set2,Glucose + NH4,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,760533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_3,983835,Particulate,-1,OBi1_set2,Glucose + NH4,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,983835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_4,615338,Particulate,-1,OBi1_set2,Homarine,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,1146490.451416375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_5,483551,Particulate,-1,OBi1_set2,Homarine,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,900946.4786391212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_6,297561,Particulate,-1,OBi1_set2,Homarine,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,554412.1201907049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_7,766141,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,878895.5795110773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_8,775124,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,889200.6264812145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_372,211202_Smp_OBi1_9,840242,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.042,409.0043,nontargeted,NA,NA,NA,NA,NA,963902.1792588395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,533
HILICNeg_373,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_2,8544.442420914209,Particulate,-1,OBi1_set2,Glucose + NH4,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,8544.442420914209,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_3,0,Particulate,-1,OBi1_set2,Glucose + NH4,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_4,673574.7162278931,Particulate,-1,OBi1_set2,Homarine,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,1254996.4092430077,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_5,1588798.9088816305,Particulate,-1,OBi1_set2,Homarine,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,2960231.252179363,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_6,990494.90885819,Particulate,-1,OBi1_set2,Homarine,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,1845478.3471562744,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_7,39473.948217150675,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,45283.412053268126,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_8,73207.95526399564,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,83982.12374298002,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_373,211202_Smp_OBi1_9,96066.4948462412,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.806,412.00433,nontargeted,NA,NA,NA,NA,NA,110204.80258788535,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,534
HILICNeg_374,211202_Smp_OBi1_1,1913492.6110685577,Particulate,-1,OBi1_set2,Glucose + NH4,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,1913492.6110685577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_2,784392.3325709536,Particulate,-1,OBi1_set2,Glucose + NH4,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,784392.3325709536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_3,1548852.3261022149,Particulate,-1,OBi1_set2,Glucose + NH4,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,1548852.3261022149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_4,751472.977600941,Particulate,-1,OBi1_set2,Homarine,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,1400135.524405953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_5,790047.9555985596,Particulate,-1,OBi1_set2,Homarine,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,1472007.9651423718,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_6,261612.53833046148,Particulate,-1,OBi1_set2,Homarine,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,487433.3734738867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_7,1697221.7744681006,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,1947005.4663958203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_8,1525899.359171373,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,1750469.1715421905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_374,211202_Smp_OBi1_9,862799.9986859787,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.157,412.09085,nontargeted,NA,NA,NA,NA,NA,989780.0859727778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,535
HILICNeg_375,211202_Smp_OBi1_1,1595653.7819843406,Particulate,-1,OBi1_set2,Glucose + NH4,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,1595653.7819843406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_2,479046.0499116072,Particulate,-1,OBi1_set2,Glucose + NH4,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,479046.0499116072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_3,1226429.5925048315,Particulate,-1,OBi1_set2,Glucose + NH4,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,1226429.5925048315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_4,335726.44473126327,Particulate,-1,OBi1_set2,Homarine,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,625521.5234104845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_5,279021.67083865806,Particulate,-1,OBi1_set2,Homarine,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,519869.86234356445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_6,123815.8912189898,Particulate,-1,OBi1_set2,Homarine,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,230692.2975928358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_7,1215237.1255272366,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,1394086.1247259139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_8,1191621.216241503,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,1366994.6124881327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_375,211202_Smp_OBi1_9,584726.6634057373,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.143,414.08777,nontargeted,NA,NA,NA,NA,NA,670782.1141141957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536
HILICNeg_376,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_2,0,Particulate,-1,OBi1_set2,Glucose + NH4,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_3,0,Particulate,-1,OBi1_set2,Glucose + NH4,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_4,1640121.0620984165,Particulate,-1,OBi1_set2,Homarine,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,3055854.0783483516,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_5,1725903.1518087927,Particulate,-1,OBi1_set2,Homarine,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,3215682.248809934,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_6,1243853.082151451,Particulate,-1,OBi1_set2,Homarine,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,2317532.285754279,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_7,0,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_8,0,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_376,211202_Smp_OBi1_9,0,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.834,416.43884,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,537
HILICNeg_377,211202_Smp_OBi1_1,492174.8206975769,Particulate,-1,OBi1_set2,Glucose + NH4,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,492174.8206975769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_2,21984.26987609121,Particulate,-1,OBi1_set2,Glucose + NH4,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,21984.26987609121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_3,380270.5095887652,Particulate,-1,OBi1_set2,Glucose + NH4,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,380270.5095887652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_4,519940.1145653027,Particulate,-1,OBi1_set2,Homarine,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,968746.2445963935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_5,507724.7084328949,Particulate,-1,OBi1_set2,Homarine,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,945986.6450088846,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_6,28321.40961303154,Particulate,-1,OBi1_set2,Homarine,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,52768.113934118475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_7,476235.7089437422,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,546324.3181032982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_8,0,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_377,211202_Smp_OBi1_9,24852.042211421704,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.154,417.07666,nontargeted,NA,NA,NA,NA,NA,28509.569441449068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,538
HILICNeg_378,211202_Smp_OBi1_1,150738.86223206177,Particulate,-1,OBi1_set2,Glucose + NH4,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,150738.86223206177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_2,116908.013015945,Particulate,-1,OBi1_set2,Glucose + NH4,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,116908.013015945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_3,366719.6402646501,Particulate,-1,OBi1_set2,Glucose + NH4,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,366719.6402646501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_4,68618.65383464271,Particulate,-1,OBi1_set2,Homarine,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,127849.46063864656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_5,107719.58788173708,Particulate,-1,OBi1_set2,Homarine,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,200701.85643811797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_6,172095.43300478347,Particulate,-1,OBi1_set2,Homarine,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,320646.1662896664,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_7,533932.8865648706,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,612512.9104922648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
HILICNeg_378,211202_Smp_OBi1_8,275451.2494113552,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.866,419.00909,nontargeted,NA,NA,NA,NA,NA,315989.9881072065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,539
